Date,Surf_PAR_umol/s/sqm,Qual_Surf_PAR
7/20/16 0:45,1,210
7/20/16 1:00,1,210
7/20/16 1:15,1,210
7/20/16 1:30,1,210
7/20/16 1:45,1,210
7/20/16 2:00,1,210
7/20/16 2:15,1,210
7/20/16 2:30,1,210
7/20/16 2:45,1,210
7/20/16 3:00,1,210
7/20/16 3:15,1,210
7/20/16 3:30,1,210
7/20/16 3:45,1,210
7/20/16 4:00,1,210
7/20/16 4:15,1,210
7/20/16 4:30,5,210
7/20/16 4:45,14,210
7/20/16 5:00,31,210
7/20/16 5:15,53,210
7/20/16 5:30,94,210
7/20/16 5:45,125,210
7/20/16 6:00,170,210
7/20/16 6:15,208,210
7/20/16 6:30,232,210
7/20/16 6:45,282,210
7/20/16 7:00,300,210
7/20/16 7:15,339,210
7/20/16 7:30,382,210
7/20/16 7:45,455,210
7/20/16 8:00,616,210
7/20/16 8:15,943,210
7/20/16 8:30,1157,210
7/20/16 8:45,1234,210
7/20/16 9:00,1313,210
7/20/16 9:15,1392,210
7/20/16 9:30,1475,210
7/20/16 9:45,1542,210
7/20/16 10:00,1608,210
7/20/16 10:15,1665,210
7/20/16 10:30,1718,210
7/20/16 10:45,1765,210
7/20/16 11:00,1804,210
7/20/16 11:15,1828,210
7/20/16 11:30,1845,210
7/20/16 11:45,1866,210
7/20/16 12:00,1880,210
7/20/16 12:15,1883,210
7/20/16 12:30,1877,210
7/20/16 12:45,1865,210
7/20/16 13:00,1475,210
7/20/16 13:15,1814,210
7/20/16 13:30,1782,210
7/20/16 13:45,1738,210
7/20/16 14:00,1551,210
7/20/16 14:15,1634,210
7/20/16 14:30,1572,210
7/20/16 14:45,1504,210
7/20/16 15:00,1432,210
7/20/16 15:15,1360,210
7/20/16 15:30,1279,210
7/20/16 15:45,1197,210
7/20/16 16:00,1112,210
7/20/16 16:15,1029,210
7/20/16 16:30,940,210
7/20/16 16:45,853,210
7/20/16 17:00,772,210
7/20/16 17:15,740,210
7/20/16 17:30,616,210
7/20/16 17:45,509,210
7/20/16 18:00,422,210
7/20/16 18:15,339,210
7/20/16 18:30,241,210
7/20/16 18:45,184,210
7/20/16 19:00,127,210
7/20/16 19:15,85,210
7/20/16 19:30,47,210
7/20/16 19:45,20,210
7/20/16 20:00,6,210
7/20/16 20:15,1,210
7/20/16 20:30,1,210
7/20/16 20:45,1,210
7/20/16 21:00,1,210
7/20/16 21:15,1,210
7/20/16 21:30,1,210
7/20/16 21:45,1,210
7/20/16 22:00,1,210
7/20/16 22:15,1,210
7/20/16 22:30,1,210
7/20/16 22:45,1,210
7/20/16 23:00,1,210
7/20/16 23:15,1,210
7/20/16 23:30,1,210
7/20/16 23:45,1,210
7/21/16 0:00,1,210
7/21/16 0:15,1,210
7/21/16 0:30,1,210
7/21/16 0:45,1,210
7/21/16 1:00,1,210
7/21/16 1:15,1,210
7/21/16 1:30,1,210
7/21/16 1:45,1,210
7/21/16 2:00,1,210
7/21/16 2:15,1,210
7/21/16 2:30,1,210
7/21/16 2:45,1,210
7/21/16 3:00,1,210
7/21/16 3:15,1,210
7/21/16 3:30,1,210
7/21/16 3:45,1,210
7/21/16 4:00,1,210
7/21/16 4:15,1,210
7/21/16 4:30,5,210
7/21/16 4:45,17,210
7/21/16 5:00,34,210
7/21/16 5:15,50,210
7/21/16 5:30,63,210
7/21/16 5:45,74,210
7/21/16 6:00,84,210
7/21/16 6:15,92,210
7/21/16 6:30,99,210
7/21/16 6:45,106,210
7/21/16 7:00,112,210
7/21/16 7:15,126,210
7/21/16 7:30,774,210
7/21/16 7:45,870,210
7/21/16 8:00,965,210
7/21/16 8:15,1054,210
7/21/16 8:30,1146,210
7/21/16 8:45,1233,210
7/21/16 9:00,1316,210
7/21/16 9:15,1392,210
7/21/16 9:30,1465,210
7/21/16 9:45,1536,210
7/21/16 10:00,1597,210
7/21/16 10:15,1658,210
7/21/16 10:30,1706,210
7/21/16 10:45,1754,210
7/21/16 11:00,1792,210
7/21/16 11:15,1820,210
7/21/16 11:30,1845,210
7/21/16 11:45,1864,210
7/21/16 12:00,1889,210
7/21/16 12:15,1864,210
7/21/16 12:30,1857,210
7/21/16 12:45,1851,210
7/21/16 13:00,1517,210
7/21/16 13:15,1839,210
7/21/16 13:30,1764,210
7/21/16 13:45,1960,210
7/21/16 14:00,997,210
7/21/16 14:15,1316,210
7/21/16 14:30,671,210
7/21/16 14:45,1444,210
7/21/16 15:00,1506,210
7/21/16 15:15,1123,210
7/21/16 15:30,1293,210
7/21/16 15:45,1164,210
7/21/16 16:00,1117,210
7/21/16 16:15,956,210
7/21/16 16:30,930,210
7/21/16 16:45,944,210
7/21/16 17:00,392,210
7/21/16 17:15,409,210
7/21/16 17:30,288,210
7/21/16 17:45,265,210
7/21/16 18:00,182,210
7/21/16 18:15,121,210
7/21/16 18:30,72,210
7/21/16 18:45,42,210
7/21/16 19:00,50,210
7/21/16 19:15,33,210
7/21/16 19:30,16,210
7/21/16 19:45,8,210
7/21/16 20:00,3,210
7/21/16 20:15,1,210
7/21/16 20:30,1,210
7/21/16 20:45,1,210
7/21/16 21:00,1,210
7/21/16 21:15,1,210
7/21/16 21:30,1,210
7/21/16 21:45,1,210
7/21/16 22:00,1,210
7/21/16 22:15,1,210
7/21/16 22:30,1,210
7/21/16 22:45,1,210
7/21/16 23:00,1,210
7/21/16 23:15,1,210
7/21/16 23:30,1,210
7/21/16 23:45,1,210
7/22/16 0:00,1,210
7/22/16 0:15,1,210
7/22/16 0:30,1,210
7/22/16 0:45,1,210
7/22/16 1:00,1,210
7/22/16 1:15,1,210
7/22/16 1:30,1,210
7/22/16 1:45,1,210
7/22/16 2:00,1,210
7/22/16 2:15,1,210
7/22/16 2:30,1,210
7/22/16 2:45,1,210
7/22/16 3:00,1,210
7/22/16 3:15,1,210
7/22/16 3:30,1,210
7/22/16 3:45,1,210
7/22/16 4:00,1,210
7/22/16 4:15,1,210
7/22/16 4:30,1,210
7/22/16 4:45,2,210
7/22/16 5:00,4,210
7/22/16 5:15,7,210
7/22/16 5:30,14,210
7/22/16 5:45,23,210
7/22/16 6:00,27,210
7/22/16 6:15,47,210
7/22/16 6:30,57,210
7/22/16 6:45,57,210
7/22/16 7:00,50,210
7/22/16 7:15,75,210
7/22/16 7:30,121,210
7/22/16 7:45,129,210
7/22/16 8:00,215,210
7/22/16 8:15,196,210
7/22/16 8:30,187,210
7/22/16 8:45,322,210
7/22/16 9:00,245,210
7/22/16 9:15,363,210
7/22/16 9:30,285,210
7/22/16 9:45,220,210
7/22/16 10:00,283,210
7/22/16 10:15,367,210
7/22/16 10:30,292,210
7/22/16 10:45,365,210
7/22/16 11:00,465,210
7/22/16 11:15,620,210
7/22/16 11:30,688,210
7/22/16 11:45,471,210
7/22/16 12:00,488,210
7/22/16 12:15,567,210
7/22/16 12:30,659,210
7/22/16 12:45,634,210
7/22/16 13:00,544,210
7/22/16 13:15,519,210
7/22/16 13:30,433,210
7/22/16 13:45,364,210
7/22/16 14:00,320,210
7/22/16 14:15,380,210
7/22/16 14:30,386,210
7/22/16 14:45,269,210
7/22/16 15:00,272,210
7/22/16 15:15,562,210
7/22/16 15:30,605,210
7/22/16 15:45,605,210
7/22/16 16:00,568,210
7/22/16 16:15,472,210
7/22/16 16:30,405,210
7/22/16 16:45,319,210
7/22/16 17:00,300,210
7/22/16 17:15,210,210
7/22/16 17:30,200,210
7/22/16 17:45,197,210
7/22/16 18:00,155,210
7/22/16 18:15,134,210
7/22/16 18:30,111,210
7/22/16 18:45,72,210
7/22/16 19:00,45,210
7/22/16 19:15,20,210
7/22/16 19:30,13,210
7/22/16 19:45,9,210
7/22/16 20:00,2,210
7/22/16 20:15,1,210
7/22/16 20:30,1,210
7/22/16 20:45,1,210
7/22/16 21:00,1,210
7/22/16 21:15,1,210
7/22/16 21:30,1,210
7/22/16 21:45,1,210
7/22/16 22:00,1,210
7/22/16 22:15,1,210
7/22/16 22:30,1,210
7/22/16 22:45,1,210
7/22/16 23:00,1,210
7/22/16 23:15,1,210
7/22/16 23:30,1,210
7/22/16 23:45,1,210
7/23/16 0:00,1,210
7/23/16 0:15,1,210
7/23/16 0:30,1,210
7/23/16 0:45,1,210
7/23/16 1:00,1,210
7/23/16 1:15,1,210
7/23/16 1:30,1,210
7/23/16 1:45,1,210
7/23/16 2:00,1,210
7/23/16 2:15,1,210
7/23/16 2:30,1,210
7/23/16 2:45,1,210
7/23/16 3:00,1,210
7/23/16 3:15,1,210
7/23/16 3:30,1,210
7/23/16 3:45,1,210
7/23/16 4:00,1,210
7/23/16 4:15,1,210
7/23/16 4:30,1,210
7/23/16 4:45,3,210
7/23/16 5:00,7,210
7/23/16 5:15,13,210
7/23/16 5:30,22,210
7/23/16 5:45,31,210
7/23/16 6:00,33,210
7/23/16 6:15,37,210
7/23/16 6:30,52,210
7/23/16 6:45,81,210
7/23/16 7:00,120,210
7/23/16 7:15,183,210
7/23/16 7:30,247,210
7/23/16 7:45,272,210
7/23/16 8:00,322,210
7/23/16 8:15,384,210
7/23/16 8:30,453,210
7/23/16 8:45,510,210
7/23/16 9:00,549,210
7/23/16 9:15,458,210
7/23/16 9:30,294,210
7/23/16 9:45,273,210
7/23/16 10:00,255,210
7/23/16 10:15,311,210
7/23/16 10:30,480,210
7/23/16 10:45,707,210
7/23/16 11:00,587,210
7/23/16 11:15,536,210
7/23/16 11:30,615,210
7/23/16 11:45,1130,210
7/23/16 12:00,1611,210
7/23/16 12:15,1666,210
7/23/16 12:30,2641,330
7/23/16 12:45,1452,210
7/23/16 13:00,1937,210
7/23/16 13:15,2351,330
7/23/16 13:30,1908,210
7/23/16 13:45,1780,210
7/23/16 14:00,1651,210
7/23/16 14:15,1821,210
7/23/16 14:30,1614,210
7/23/16 14:45,1548,210
7/23/16 15:00,1442,210
7/23/16 15:15,1371,210
7/23/16 15:30,1295,210
7/23/16 15:45,1213,210
7/23/16 16:00,1125,210
7/23/16 16:15,1042,210
7/23/16 16:30,952,210
7/23/16 16:45,863,210
7/23/16 17:00,780,210
7/23/16 17:15,760,210
7/23/16 17:30,624,210
7/23/16 17:45,515,210
7/23/16 18:00,429,210
7/23/16 18:15,325,210
7/23/16 18:30,235,210
7/23/16 18:45,172,210
7/23/16 19:00,123,210
7/23/16 19:15,81,210
7/23/16 19:30,35,210
7/23/16 19:45,17,210
7/23/16 20:00,5,210
7/23/16 20:15,1,210
7/23/16 20:30,1,210
7/23/16 20:45,1,210
7/23/16 21:00,1,210
7/23/16 21:15,1,210
7/23/16 21:30,1,210
7/23/16 21:45,1,210
7/23/16 22:00,1,210
7/23/16 22:15,1,210
7/23/16 22:30,1,210
7/23/16 22:45,1,210
7/23/16 23:00,1,210
7/23/16 23:15,1,210
7/23/16 23:30,1,210
7/23/16 23:45,1,210
7/24/16 0:00,1,210
7/24/16 0:15,1,210
7/24/16 0:30,1,210
7/24/16 0:45,1,210
7/24/16 1:00,1,210
7/24/16 1:15,1,210
7/24/16 1:30,1,210
7/24/16 1:45,1,210
7/24/16 2:00,1,210
7/24/16 2:15,1,210
7/24/16 2:30,1,210
7/24/16 2:45,1,210
7/24/16 3:00,1,210
7/24/16 3:15,1,210
7/24/16 3:30,1,210
7/24/16 3:45,1,210
7/24/16 4:00,1,210
7/24/16 4:15,1,210
7/24/16 4:30,4,210
7/24/16 4:45,15,210
7/24/16 5:00,31,210
7/24/16 5:15,47,210
7/24/16 5:30,61,210
7/24/16 5:45,72,210
7/24/16 6:00,82,210
7/24/16 6:15,89,210
7/24/16 6:30,96,210
7/24/16 6:45,102,210
7/24/16 7:00,107,210
7/24/16 7:15,120,210
7/24/16 7:30,772,210
7/24/16 7:45,877,210
7/24/16 8:00,966,210
7/24/16 8:15,1060,210
7/24/16 8:30,1149,210
7/24/16 8:45,1238,210
7/24/16 9:00,1324,210
7/24/16 9:15,1404,210
7/24/16 9:30,1474,210
7/24/16 9:45,1545,210
7/24/16 10:00,1608,210
7/24/16 10:15,1664,210
7/24/16 10:30,1718,210
7/24/16 10:45,1759,210
7/24/16 11:00,1794,210
7/24/16 11:15,1829,210
7/24/16 11:30,1853,210
7/24/16 11:45,1867,210
7/24/16 12:00,1874,210
7/24/16 12:15,1863,210
7/24/16 12:30,1868,210
7/24/16 12:45,1854,210
7/24/16 13:00,1689,210
7/24/16 13:15,1801,210
7/24/16 13:30,1766,210
7/24/16 13:45,1722,210
7/24/16 14:00,1650,210
7/24/16 14:15,1625,210
7/24/16 14:30,1564,210
7/24/16 14:45,1495,210
7/24/16 15:00,1435,210
7/24/16 15:15,1361,210
7/24/16 15:30,1286,210
7/24/16 15:45,1205,210
7/24/16 16:00,1121,210
7/24/16 16:15,1037,210
7/24/16 16:30,947,210
7/24/16 16:45,859,210
7/24/16 17:00,781,210
7/24/16 17:15,764,210
7/24/16 17:30,622,210
7/24/16 17:45,517,210
7/24/16 18:00,431,210
7/24/16 18:15,308,210
7/24/16 18:30,223,210
7/24/16 18:45,176,210
7/24/16 19:00,123,210
7/24/16 19:15,79,210
7/24/16 19:30,39,210
7/24/16 19:45,16,210
7/24/16 20:00,4,210
7/24/16 20:15,1,210
7/24/16 20:30,1,210
7/24/16 20:45,1,210
7/24/16 21:00,1,210
7/24/16 21:15,1,210
7/24/16 21:30,1,210
7/24/16 21:45,1,210
7/24/16 22:00,1,210
7/24/16 22:15,1,210
7/24/16 22:30,1,210
7/24/16 22:45,1,210
7/24/16 23:00,1,210
7/24/16 23:15,1,210
7/24/16 23:30,1,210
7/24/16 23:45,1,210
7/25/16 0:00,1,210
7/25/16 0:15,1,210
7/25/16 0:30,1,210
7/25/16 0:45,1,210
7/25/16 1:00,1,210
7/25/16 1:15,1,210
7/25/16 1:30,1,210
7/25/16 1:45,1,210
7/25/16 2:00,1,210
7/25/16 2:15,1,210
7/25/16 2:30,1,210
7/25/16 2:45,1,210
7/25/16 3:00,1,210
7/25/16 3:15,1,210
7/25/16 3:30,1,210
7/25/16 3:45,1,210
7/25/16 4:00,1,210
7/25/16 4:15,1,210
7/25/16 4:30,3,210
7/25/16 4:45,16,210
7/25/16 5:00,36,210
7/25/16 5:15,56,210
7/25/16 5:30,87,210
7/25/16 5:45,124,210
7/25/16 6:00,115,210
7/25/16 6:15,87,210
7/25/16 6:30,84,210
7/25/16 6:45,96,210
7/25/16 7:00,110,210
7/25/16 7:15,124,210
7/25/16 7:30,764,210
7/25/16 7:45,874,210
7/25/16 8:00,1000,210
7/25/16 8:15,1057,210
7/25/16 8:30,1144,210
7/25/16 8:45,1295,210
7/25/16 9:00,1712,210
7/25/16 9:15,871,210
7/25/16 9:30,935,210
7/25/16 9:45,715,210
7/25/16 10:00,802,210
7/25/16 10:15,1802,210
7/25/16 10:30,1778,210
7/25/16 10:45,1881,210
7/25/16 11:00,1835,210
7/25/16 11:15,1838,210
7/25/16 11:30,1855,210
7/25/16 11:45,1873,210
7/25/16 12:00,1877,210
7/25/16 12:15,1877,210
7/25/16 12:30,1870,210
7/25/16 12:45,1859,210
7/25/16 13:00,1526,210
7/25/16 13:15,1808,210
7/25/16 13:30,1774,210
7/25/16 13:45,1732,210
7/25/16 14:00,1492,210
7/25/16 14:15,1627,210
7/25/16 14:30,1570,210
7/25/16 14:45,1502,210
7/25/16 15:00,1435,210
7/25/16 15:15,1358,210
7/25/16 15:30,1283,210
7/25/16 15:45,1201,210
7/25/16 16:00,1117,210
7/25/16 16:15,1033,210
7/25/16 16:30,944,210
7/25/16 16:45,860,210
7/25/16 17:00,779,210
7/25/16 17:15,764,210
7/25/16 17:30,615,210
7/25/16 17:45,509,210
7/25/16 18:00,419,210
7/25/16 18:15,299,210
7/25/16 18:30,248,210
7/25/16 18:45,81,210
7/25/16 19:00,64,210
7/25/16 19:15,49,210
7/25/16 19:30,28,210
7/25/16 19:45,13,210
7/25/16 20:00,4,210
7/25/16 20:15,1,210
7/25/16 20:30,1,210
7/25/16 20:45,1,210
7/25/16 21:00,1,210
7/25/16 21:15,1,210
7/25/16 21:30,1,210
7/25/16 21:45,1,210
7/25/16 22:00,1,210
7/25/16 22:15,1,210
7/25/16 22:30,1,210
7/25/16 22:45,1,210
7/25/16 23:00,1,210
7/25/16 23:15,1,210
7/25/16 23:30,1,210
7/25/16 23:45,1,210
7/26/16 0:00,1,210
7/26/16 0:15,1,210
7/26/16 0:30,1,210
7/26/16 0:45,1,210
7/26/16 1:00,1,210
7/26/16 1:15,1,210
7/26/16 1:30,1,210
7/26/16 1:45,1,210
7/26/16 2:00,1,210
7/26/16 2:15,1,210
7/26/16 2:30,1,210
7/26/16 2:45,1,210
7/26/16 3:00,1,210
7/26/16 3:15,1,210
7/26/16 3:30,1,210
7/26/16 3:45,1,210
7/26/16 4:00,1,210
7/26/16 4:15,1,210
7/26/16 4:30,1,210
7/26/16 4:45,4,210
7/26/16 5:00,10,210
7/26/16 5:15,18,210
7/26/16 5:30,26,210
7/26/16 5:45,38,210
7/26/16 6:00,53,210
7/26/16 6:15,64,210
7/26/16 6:30,70,210
7/26/16 6:45,84,210
7/26/16 7:00,114,210
7/26/16 7:15,126,210
7/26/16 7:30,139,210
7/26/16 7:45,173,210
7/26/16 8:00,254,210
7/26/16 8:15,339,210
7/26/16 8:30,331,210
7/26/16 8:45,364,210
7/26/16 9:00,421,210
7/26/16 9:15,420,210
7/26/16 9:30,509,210
7/26/16 9:45,473,210
7/26/16 10:00,573,210
7/26/16 10:15,661,210
7/26/16 10:30,679,210
7/26/16 10:45,891,210
7/26/16 11:00,936,210
7/26/16 11:15,912,210
7/26/16 11:30,1010,210
7/26/16 11:45,2098,330
7/26/16 12:00,1652,210
7/26/16 12:15,1875,210
7/26/16 12:30,1861,210
7/26/16 12:45,1841,210
7/26/16 13:00,1464,210
7/26/16 13:15,1796,210
7/26/16 13:30,1765,210
7/26/16 13:45,1725,210
7/26/16 14:00,1510,210
7/26/16 14:15,1627,210
7/26/16 14:30,1569,210
7/26/16 14:45,1499,210
7/26/16 15:00,1429,210
7/26/16 15:15,1355,210
7/26/16 15:30,1278,210
7/26/16 15:45,1196,210
7/26/16 16:00,1116,210
7/26/16 16:15,1023,210
7/26/16 16:30,934,210
7/26/16 16:45,846,210
7/26/16 17:00,771,210
7/26/16 17:15,757,210
7/26/16 17:30,599,210
7/26/16 17:45,486,210
7/26/16 18:00,359,210
7/26/16 18:15,324,210
7/26/16 18:30,249,210
7/26/16 18:45,178,210
7/26/16 19:00,119,210
7/26/16 19:15,72,210
7/26/16 19:30,34,210
7/26/16 19:45,14,210
7/26/16 20:00,3,210
7/26/16 20:15,1,210
7/26/16 20:30,1,210
7/26/16 20:45,1,210
7/26/16 21:00,1,210
7/26/16 21:15,1,210
7/26/16 21:30,1,210
7/26/16 21:45,1,210
7/26/16 22:00,1,210
7/26/16 22:15,1,210
7/26/16 22:30,1,210
7/26/16 22:45,1,210
7/26/16 23:00,1,210
7/26/16 23:15,1,210
7/26/16 23:30,1,210
7/26/16 23:45,1,210
7/27/16 0:00,1,210
7/27/16 0:15,1,210
7/27/16 0:30,1,210
7/27/16 0:45,1,210
7/27/16 1:00,1,210
7/27/16 1:15,1,210
7/27/16 1:30,1,210
7/27/16 1:45,1,210
7/27/16 2:00,1,210
7/27/16 2:15,1,210
7/27/16 2:30,1,210
7/27/16 2:45,1,210
7/27/16 3:00,1,210
7/27/16 3:15,1,210
7/27/16 3:30,1,210
7/27/16 3:45,1,210
7/27/16 4:00,1,210
7/27/16 4:15,1,210
7/27/16 4:30,2,210
7/27/16 4:45,11,210
7/27/16 5:00,27,210
7/27/16 5:15,44,210
7/27/16 5:30,60,210
7/27/16 5:45,73,210
7/27/16 6:00,85,210
7/27/16 6:15,95,210
7/27/16 6:30,104,210
7/27/16 6:45,112,210
7/27/16 7:00,121,210
7/27/16 7:15,136,210
7/27/16 7:30,739,210
7/27/16 7:45,839,210
7/27/16 8:00,942,210
7/27/16 8:15,1016,210
7/27/16 8:30,1134,210
7/27/16 8:45,1220,210
7/27/16 9:00,1305,210
7/27/16 9:15,1388,210
7/27/16 9:30,1458,210
7/27/16 9:45,1531,210
7/27/16 10:00,1591,210
7/27/16 10:15,1650,210
7/27/16 10:30,1700,210
7/27/16 10:45,1747,210
7/27/16 11:00,1782,210
7/27/16 11:15,1816,210
7/27/16 11:30,1837,210
7/27/16 11:45,1855,210
7/27/16 12:00,1866,210
7/27/16 12:15,1863,210
7/27/16 12:30,1858,210
7/27/16 12:45,1846,210
7/27/16 13:00,1483,210
7/27/16 13:15,1789,210
7/27/16 13:30,1756,210
7/27/16 13:45,1706,210
7/27/16 14:00,1538,210
7/27/16 14:15,1611,210
7/27/16 14:30,1540,210
7/27/16 14:45,1476,210
7/27/16 15:00,1406,210
7/27/16 15:15,1341,210
7/27/16 15:30,1267,210
7/27/16 15:45,1194,210
7/27/16 16:00,1106,210
7/27/16 16:15,1013,210
7/27/16 16:30,929,210
7/27/16 16:45,790,210
7/27/16 17:00,721,210
7/27/16 17:15,744,210
7/27/16 17:30,592,210
7/27/16 17:45,484,210
7/27/16 18:00,356,210
7/27/16 18:15,325,210
7/27/16 18:30,247,210
7/27/16 18:45,179,210
7/27/16 19:00,119,210
7/27/16 19:15,73,210
7/27/16 19:30,33,210
7/27/16 19:45,13,210
7/27/16 20:00,3,210
7/27/16 20:15,1,210
7/27/16 20:30,1,210
7/27/16 20:45,1,210
7/27/16 21:00,1,210
7/27/16 21:15,1,210
7/27/16 21:30,1,210
7/27/16 21:45,1,210
7/27/16 22:00,1,210
7/27/16 22:15,1,210
7/27/16 22:30,1,210
7/27/16 22:45,1,210
7/27/16 23:00,1,210
7/27/16 23:15,1,210
7/27/16 23:30,1,210
7/27/16 23:45,1,210
7/28/16 0:00,1,210
7/28/16 0:15,1,210
7/28/16 0:30,1,210
7/28/16 0:45,1,210
7/28/16 1:00,1,210
7/28/16 1:15,1,210
7/28/16 1:30,1,210
7/28/16 1:45,1,210
7/28/16 2:00,1,210
7/28/16 2:15,1,210
7/28/16 2:30,1,210
7/28/16 2:45,1,210
7/28/16 3:00,1,210
7/28/16 3:15,1,210
7/28/16 3:30,1,210
7/28/16 3:45,1,210
7/28/16 4:00,1,210
7/28/16 4:15,1,210
7/28/16 4:30,2,210
7/28/16 4:45,10,210
7/28/16 5:00,26,210
7/28/16 5:15,42,210
7/28/16 5:30,56,210
7/28/16 5:45,68,210
7/28/16 6:00,78,210
7/28/16 6:15,86,210
7/28/16 6:30,93,210
7/28/16 6:45,99,210
7/28/16 7:00,105,210
7/28/16 7:15,119,210
7/28/16 7:30,755,210
7/28/16 7:45,853,210
7/28/16 8:00,955,210
7/28/16 8:15,1049,210
7/28/16 8:30,1140,210
7/28/16 8:45,1232,210
7/28/16 9:00,1320,210
7/28/16 9:15,1398,210
7/28/16 9:30,1469,210
7/28/16 9:45,1542,210
7/28/16 10:00,1612,210
7/28/16 10:15,1666,210
7/28/16 10:30,1710,210
7/28/16 10:45,1759,210
7/28/16 11:00,1801,210
7/28/16 11:15,1824,210
7/28/16 11:30,1846,210
7/28/16 11:45,1865,210
7/28/16 12:00,1871,210
7/28/16 12:15,1871,210
7/28/16 12:30,1861,210
7/28/16 12:45,1845,210
7/28/16 13:00,1506,210
7/28/16 13:15,1796,210
7/28/16 13:30,1763,210
7/28/16 13:45,1721,210
7/28/16 14:00,1596,210
7/28/16 14:15,1618,210
7/28/16 14:30,1554,210
7/28/16 14:45,1486,210
7/28/16 15:00,1417,210
7/28/16 15:15,1345,210
7/28/16 15:30,1264,210
7/28/16 15:45,1186,210
7/28/16 16:00,1101,210
7/28/16 16:15,1019,210
7/28/16 16:30,935,210
7/28/16 16:45,845,210
7/28/16 17:00,766,210
7/28/16 17:15,757,210
7/28/16 17:30,593,210
7/28/16 17:45,455,210
7/28/16 18:00,402,210
7/28/16 18:15,324,210
7/28/16 18:30,245,210
7/28/16 18:45,174,210
7/28/16 19:00,115,210
7/28/16 19:15,69,210
7/28/16 19:30,30,210
7/28/16 19:45,12,210
7/28/16 20:00,3,210
7/28/16 20:15,1,210
7/28/16 20:30,1,210
7/28/16 20:45,1,210
7/28/16 21:00,1,210
7/28/16 21:15,1,210
7/28/16 21:30,1,210
7/28/16 21:45,1,210
7/28/16 22:00,1,210
7/28/16 22:15,1,210
7/28/16 22:30,1,210
7/28/16 22:45,1,210
7/28/16 23:00,1,210
7/28/16 23:15,1,210
7/28/16 23:30,1,210
7/28/16 23:45,1,210
7/29/16 0:00,1,210
7/29/16 0:15,1,210
7/29/16 0:30,1,210
7/29/16 0:45,1,210
7/29/16 1:00,1,210
7/29/16 1:15,1,210
7/29/16 1:30,1,210
7/29/16 1:45,1,210
7/29/16 2:00,1,210
7/29/16 2:15,1,210
7/29/16 2:30,1,210
7/29/16 2:45,1,210
7/29/16 3:00,1,210
7/29/16 3:15,1,210
7/29/16 3:30,1,210
7/29/16 3:45,1,210
7/29/16 4:00,1,210
7/29/16 4:15,1,210
7/29/16 4:30,2,210
7/29/16 4:45,9,210
7/29/16 5:00,24,210
7/29/16 5:15,41,210
7/29/16 5:30,55,210
7/29/16 5:45,67,210
7/29/16 6:00,76,210
7/29/16 6:15,83,210
7/29/16 6:30,90,210
7/29/16 6:45,96,210
7/29/16 7:00,103,210
7/29/16 7:15,116,210
7/29/16 7:30,748,210
7/29/16 7:45,855,210
7/29/16 8:00,950,210
7/29/16 8:15,1046,210
7/29/16 8:30,1138,210
7/29/16 8:45,1223,210
7/29/16 9:00,1314,210
7/29/16 9:15,1396,210
7/29/16 9:30,1470,210
7/29/16 9:45,1535,210
7/29/16 10:00,1600,210
7/29/16 10:15,1656,210
7/29/16 10:30,1708,210
7/29/16 10:45,1754,210
7/29/16 11:00,1791,210
7/29/16 11:15,1822,210
7/29/16 11:30,1844,210
7/29/16 11:45,1861,210
7/29/16 12:00,1866,210
7/29/16 12:15,1871,210
7/29/16 12:30,1863,210
7/29/16 12:45,1851,210
7/29/16 13:00,1507,210
7/29/16 13:15,1802,210
7/29/16 13:30,1757,210
7/29/16 13:45,1718,210
7/29/16 14:00,1582,210
7/29/16 14:15,1606,210
7/29/16 14:30,1548,210
7/29/16 14:45,1484,210
7/29/16 15:00,1418,210
7/29/16 15:15,1345,210
7/29/16 15:30,1264,210
7/29/16 15:45,1180,210
7/29/16 16:00,1098,210
7/29/16 16:15,1007,210
7/29/16 16:30,915,210
7/29/16 16:45,809,210
7/29/16 17:00,727,210
7/29/16 17:15,731,210
7/29/16 17:30,573,210
7/29/16 17:45,437,210
7/29/16 18:00,383,210
7/29/16 18:15,296,210
7/29/16 18:30,220,210
7/29/16 18:45,159,210
7/29/16 19:00,102,210
7/29/16 19:15,61,210
7/29/16 19:30,28,210
7/29/16 19:45,10,210
7/29/16 20:00,2,210
7/29/16 20:15,1,210
7/29/16 20:30,1,210
7/29/16 20:45,1,210
7/29/16 21:00,1,210
7/29/16 21:15,1,210
7/29/16 21:30,1,210
7/29/16 21:45,1,210
7/29/16 22:00,1,210
7/29/16 22:15,1,210
7/29/16 22:30,1,210
7/29/16 22:45,1,210
7/29/16 23:00,1,210
7/29/16 23:15,1,210
7/29/16 23:30,1,210
7/29/16 23:45,1,210
7/30/16 0:00,1,210
7/30/16 0:15,1,210
7/30/16 0:30,1,210
7/30/16 0:45,1,210
7/30/16 1:00,1,210
7/30/16 1:15,1,210
7/30/16 1:30,1,210
7/30/16 1:45,1,210
7/30/16 2:00,1,210
7/30/16 2:15,1,210
7/30/16 2:30,1,210
7/30/16 2:45,1,210
7/30/16 3:00,1,210
7/30/16 3:15,1,210
7/30/16 3:30,1,210
7/30/16 3:45,1,210
7/30/16 4:00,1,210
7/30/16 4:15,1,210
7/30/16 4:30,1,210
7/30/16 4:45,8,210
7/30/16 5:00,22,210
