"Date","PAR_surf_Flux","Qual_Surf_PAR","day","month","year","hour","minute","hhour","tzone","xlat","xlon","noon","sunrise","sunset","azimuth","zenith","eqtime","declin","daylight","PAR","PAR_particleFlux","dayLength"
2016-07-27 10:30:00,1700,210,27,7,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.2590567115214,4.68095134759902,19.8371620754439,33.1362680266593,106.814481055834,-6.52411469128673,19.0554956573737,15.1562107278448,0,0,54562.3586202415
2016-07-27 10:45:00,1747,210,27,7,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2590538043685,4.68116347225658,19.8369441364804,36.5069016654843,105.373513863456,-6.52394026211003,19.0531035099216,15.1557806642238,0,0,54560.8103912059
2016-07-27 11:00:00,1782,210,27,7,2016,11,0,11,-8,47.6292991,-122.254822,12.259050879022,4.68137561811586,19.8367261399281,39.796456393334,103.814446802467,-6.52376474131865,19.0507107943123,15.1553505218122,0,0,54559.261878524
2016-07-27 11:15:00,1816,210,27,7,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.2590479354813,4.68158778514347,19.8365080858191,43.0055768622313,102.145223754368,-6.52358812887644,19.0483175108468,15.1549203006756,0,0,54557.7130824322
2016-07-27 11:30:00,1837,210,27,7,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2590449737454,4.68179997333458,19.8362899741562,46.1362287510225,100.373714569837,-6.52341042472464,19.045923659504,15.1544900008217,0,0,54556.164002958
2016-07-27 11:45:00,1855,210,27,7,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2590419938134,4.68201218268426,19.8360718049425,49.1915226733753,98.5076306275739,-6.52323162880392,19.043529240264,15.1540596222583,0,0,54554.6146401298
2016-07-27 12:00:00,1866,210,27,7,2016,12,0,12,-8,47.6292991,-122.254822,12.2590389956847,4.68222441315924,19.8358535782101,52.1755459555615,96.5544627602324,-6.52305174107978,19.0411342534265,15.1536291650509,0,0,54553.064994183
2016-07-27 12:15:00,1863,210,27,7,2016,12,0.25,12.25,-8,47.6292991,-122.254822,12.2590359793582,4.6824366647546,19.8356352939618,55.0932105519161,94.5214395393356,-6.52287076149322,19.0387386989717,15.1531986292072,0,0,54551.5150651461
2016-07-27 12:30:00,1858,210,27,7,2016,12,0.5,12.5,-8,47.6292991,-122.254822,12.2590329448331,4.68264893746554,19.8354169522006,57.9501224582152,92.4155034528113,-6.52268868998582,19.0363425768783,15.1527680147351,0,0,54549.9648530464
2016-07-27 12:45:00,1846,210,27,7,2016,12,0.75,12.75,-8,47.6292991,-122.254822,12.2590298921087,4.68286123125868,19.8351985529588,60.7524756351652,90.2433023913826,-6.52250552652305,19.0339458874478,15.1523373217001,0,0,54548.4143581203
2016-07-27 13:00:00,1483,210,27,7,2016,13,0,13,-8,47.6292991,-122.254822,12.2590268211841,4.68307354612919,19.834980096239,63.506971720907,88.0111939834794,-6.52232127104673,19.0315486306592,15.1519065501098,0.375805307494266,1.71743025524879,54546.8635803955
2016-07-27 13:15:00,1789,210,27,7,2016,13,0.25,13.25,-8,47.6292991,-122.254822,12.2590237320583,4.68328588207223,19.8347615820444,66.2207656608883,85.7252606002628,-6.52213592349848,19.0291508064918,15.1514756999721,6.46242458890281,29.5332803712859,54545.3125198997
2016-07-27 13:30:00,1756,210,27,7,2016,13,0.5,13.5,-8,47.6292991,-122.254822,12.2590206247307,4.68349823905449,19.834543010407,68.9014367404918,83.3913332337761,-6.52194948384495,19.0267524152468,15.1510447713525,18.916666983062,86.4491681125932,54543.7611768691
2016-07-27 13:45:00,1706,210,27,7,2016,13,0.75,13.75,-8,47.6292991,-122.254822,12.2590174992005,4.68371061707113,19.8343243813298,71.556984266339,81.015022878027,-6.5217619520281,19.0243534569033,15.1506137642587,34.9892835620072,159.901025878373,54542.2095513312
2016-07-27 14:00:00,1538,210,27,7,2016,14,0,14,-8,47.6292991,-122.254822,12.2590143554665,4.68392301611735,19.8341056948156,74.1958472079694,78.6017584856173,-6.52157332798994,19.0219539314404,15.1501826786983,53.1198101954628,242.757532593265,54540.6576433139
2016-07-28 10:00:00,1612,210,28,7,2016,10,0,10,-8,47.6292991,-122.254822,12.2587038088849,4.70098178406202,19.8164258337078,26.2393471888969,109.529373451735,-6.50294053309597,18.8281624697911,15.1154440496458,0,0,54415.598578725
2016-07-28 10:15:00,1666,210,28,7,2016,10,0.25,10.25,-8,47.6292991,-122.254822,12.2586991881601,4.70119583857638,19.8162025377438,29.7768178788042,108.344824113625,-6.50266328960554,18.8257173049265,15.1150066991674,0,0,54414.0241170027
2016-07-28 10:30:00,1710,210,28,7,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.2586945491731,4.70140991294197,19.8159791854042,33.2358772959979,107.026313262781,-6.50238495038552,18.8232715802965,15.1145692724622,0,0,54412.4493808641
2016-07-28 10:45:00,1759,210,28,7,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2586898919231,4.70162400715432,19.8157557766919,36.6140430948633,105.581643758181,-6.50210551538672,18.8208252958804,15.1141317695376,0,0,54410.8743703353
2016-07-28 11:00:00,1801,210,28,7,2016,11,0,11,-8,47.6292991,-122.254822,12.2586852164093,4.7018381212091,19.8155323116096,39.9104966590779,104.018780720694,-6.5018249845604,18.8183784516556,15.1136941904005,0,0,54409.2990854417
2016-07-28 11:15:00,1824,210,28,7,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.2586805226316,4.70205225507321,19.81530879019,43.1259253830742,102.34571931356,-6.50154335789552,18.8159310479288,15.1132565351168,0,0,54407.7235264204
2016-07-28 11:30:00,1846,210,28,7,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2586758105891,4.7022664087423,19.8150852124358,46.2623466582281,100.570376197134,-6.50126063534363,18.8134830846778,15.1128188036935,0,0,54406.1476932966
2016-07-28 11:45:00,1865,210,28,7,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2586710802809,4.70248058221199,19.8148615783499,49.3229285626136,98.7005048378949,-6.50097681685606,18.8110345618809,15.1123809961379,0,0,54404.5715860964
2016-07-28 12:00:00,1871,210,28,7,2016,12,0,12,-8,47.6292991,-122.254822,12.258666331707,4.70269477544922,19.8146378879649,52.3118189104346,96.7436334753766,-6.50069190242238,18.8085854798445,15.1119431125156,0,0,54402.9952050563
2016-07-28 12:15:00,1871,210,28,7,2016,12,0.25,12.25,-8,47.6292991,-122.254822,12.2586615648666,4.70290898844961,19.8144141412835,55.2339909715081,94.7070236680781,-6.50040589199453,18.806135838547,15.1115051528339,0,0,54401.4185502021
2016-07-28 12:30:00,1861,210,28,7,2016,12,0.5,12.5,-8,47.6292991,-122.254822,12.2586567797587,4.70312322120885,19.8141903383086,58.0951112035998,92.597646886616,-6.50011878552434,18.8036856379661,15.1110671170998,0,0,54399.8416215592
2016-07-28 12:45:00,1845,210,28,7,2016,12,0.75,12.75,-8,47.6292991,-122.254822,12.2586519763834,4.70333747369382,19.8139664790729,60.9014319537531,90.4221765148035,-6.49983058300209,18.8012348784089,15.1106290053791,0,0,54398.2644193647
2016-07-28 13:00:00,1506,210,28,7,2016,13,0,13,-8,47.6292991,-122.254822,12.2586471547397,4.70355174590027,19.8137425635791,63.6597103302872,88.1869927542501,-6.49954128438006,18.7987835598528,15.1101908176788,0.23501724151617,1.0740287937289,54396.6869436437
2016-07-28 13:15:00,1796,210,28,7,2016,13,0.25,13.25,-8,47.6292991,-122.254822,12.2586423148268,4.7037660378238,19.8135185918299,66.3771532880022,85.8981982213127,-6.49925088961013,18.7963316822762,15.1097525540061,5.74553587645404,26.257098955395,54395.1091944218
2016-07-28 13:30:00,1763,210,28,7,2016,13,0.5,13.5,-8,47.6292991,-122.254822,12.2586374566447,4.7039803494314,19.8132945638581,69.0613883256299,83.5616424167813,-6.49895939868374,18.7938792459859,15.1093142144267,17.8688527347589,81.6606569978481,54393.531171936
2016-07-28 13:45:00,1721,210,28,7,2016,13,0.75,13.75,-8,47.6292991,-122.254822,12.2586325801926,4.70419468071869,19.8130704796664,71.7204589583029,81.182953683742,-6.49866681155316,18.7914262509601,15.1088757989477,33.782106690453,154.38422757537,54391.9528762118
2016-07-28 14:00:00,1596,210,28,7,2016,14,0,14,-8,47.6292991,-122.254822,12.2586276854695,4.70440903168141,19.8128463392576,74.3628441973096,78.767577718147,-6.49837312817097,18.7889726971766,15.1084373075762,51.8361103094435,236.891024114157,54390.3743072744
2016-07-29 10:00:00,1600,210,29,7,2016,10,0,10,-8,47.6292991,-122.254822,12.2581768647392,4.7216196034743,19.7947341260041,26.3262668451866,109.752206642007,-6.47132388435159,18.5908861632869,15.0731145225298,0,0,54263.2122811072
2016-07-29 10:15:00,1656,210,29,7,2016,10,0.25,10.25,-8,47.6292991,-122.254822,12.2581704884285,4.72183550164973,19.7945054752072,29.8727612949416,108.564139092269,-6.47094130570828,18.5883876510995,15.0726699735575,0,0,54261.6119048069
2016-07-29 10:30:00,1708,210,29,7,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.2581640938092,4.7220514183577,19.7942767692608,33.340142773584,107.241904960777,-6.47055762855372,18.5858885875996,15.0722253509031,0,0,54260.011263251
2016-07-29 10:45:00,1754,210,29,7,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2581576808808,4.7222673535943,19.7940480081673,36.7259448692976,105.79336690784,-6.47017285284932,18.5833889727647,15.0717806545731,0,0,54258.410356463
2016-07-29 11:00:00,1791,210,29,7,2016,11,0,11,-8,47.6292991,-122.254822,12.2581512496426,4.7224833073557,19.7938191919295,40.0293815716369,104.226546777837,-6.4697869785566,18.580888806571,15.0713358845738,0,0,54256.8091844657
2016-07-29 11:15:00,1822,210,29,7,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.2581448000948,4.72269927960909,19.7935903205805,43.2511856525215,102.549492346902,-6.46940000568897,18.5783880893309,15.0708910409714,0,0,54255.2077474972
2016-07-29 11:30:00,1844,210,29,7,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2581383322368,4.72291527035068,19.7933613941229,46.3934289214271,100.770168175509,-6.46901193420838,18.5758868210206,15.0704461237723,0,0,54253.6060455801
2016-07-29 11:45:00,1861,210,29,7,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2581318460679,4.72313127957652,19.7931324125594,49.4593395817113,98.8963706863405,-6.4686227640763,18.5733850016179,15.0700011329828,0,0,54252.0040787382
2016-07-29 12:00:00,1866,210,29,7,2016,12,0,12,-8,47.6292991,-122.254822,12.2581253415884,4.7233473072539,19.792903375923,52.4531284684111,96.9356661983293,-6.46823249530708,18.5708826314342,15.0695560686691,0,0,54250.4018472087
2016-07-29 12:15:00,1871,210,29,7,2016,12,0.25,12.25,-8,47.6292991,-122.254822,12.2581188187977,4.72356335337895,19.7926742842165,55.3798325171669,94.8953497636033,-6.46784112786272,18.5683797104467,15.0691109308375,0,0,54248.7993510151
2016-07-29 12:30:00,1863,210,29,7,2016,12,0.5,12.5,-8,47.6292991,-122.254822,12.2581122776951,4.72377941794789,19.7924451374423,58.2451807847423,92.7824222074603,-6.46744866170542,18.5658762386317,15.0686657194944,0,0,54247.1965901798
2016-07-29 12:45:00,1851,210,29,7,2016,12,0.75,12.75,-8,47.6292991,-122.254822,12.2581057182808,4.72399550092787,19.7922159356338,61.0554859157703,90.6035826745531,-6.46705509685009,18.5633722163021,15.0682204347059,0,0,54245.5935649413
2016-07-29 13:00:00,1507,210,29,7,2016,13,0,13,-8,47.6292991,-122.254822,12.2580991405543,4.72421160231511,19.7919866787935,63.817562174907,88.3652341315697,-6.46666043325903,18.5608676434345,15.0677750764784,0.133142033157025,0.608459091527604,54243.9902753223
2016-07-29 13:15:00,1802,210,29,7,2016,13,0.25,13.25,-8,47.6292991,-122.254822,12.2580925445149,4.72442772210582,19.791757366924,66.5386699964649,86.0734995818005,-6.46626467089473,18.5583625200053,15.0673296448182,5.05589267245183,23.1054295131049,54242.3867213455
2016-07-29 13:30:00,1757,210,29,7,2016,13,0.5,13.5,-8,47.6292991,-122.254822,12.2580859301629,4.72464386026719,19.7915280000586,69.2264863603262,83.7342471490764,-6.46586780977289,18.5558568463274,15.0668841397914,16.8250602545778,76.8905253634206,54240.782903249
2016-07-29 13:45:00,1718,210,29,7,2016,13,0.75,13.75,-8,47.6292991,-122.254822,12.2580792974976,4.72486001679547,19.7912985781997,71.8891000706413,81.3531226321887,-6.46546984985634,18.5533506223771,15.0664385614043,32.5679401721892,148.835486586904,54239.1788210554
2016-07-29 14:00:00,1582,210,29,7,2016,14,0,14,-8,47.6292991,-122.254822,12.2580726465185,4.72507619168682,19.7910691013501,74.5350310876564,78.9355885864047,-6.46507079110776,18.5508438481315,15.0659929096633,50.540162464268,230.968542461705,54237.5744747878
2016-07-30 10:00:00,1005,210,30,7,2016,10,0,10,-8,47.6292991,-122.254822,12.25748120835,4.7424284649891,19.7725339517109,26.4175837521647,109.979054567592,-6.42958450100004,18.348527191476,15.0301054867218,0,0,54108.3797521985
2016-07-30 10:15:00,697,210,30,7,2016,10,0.25,10.25,-8,47.6292991,-122.254822,12.2574730731353,4.7426460822692,19.7723000640014,29.9732484464033,108.787297130533,-6.42909638811739,18.3459761477773,15.0296539817322,0,0,54106.7543342359
2016-07-30 10:30:00,1004,210,30,7,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.2574649195897,4.74286371680607,19.7720661223732,33.4490739033033,107.46117006708,-6.42860717537923,18.3434245613144,15.0292024055672,0,0,54105.1286600418
2016-07-30 10:45:00,1145,210,30,7,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2574567477126,4.74308136859632,19.7718321268289,36.8426117600083,106.008597659398,-6.42811686275698,18.3408724320631,15.0287507582326,0,0,54103.5027296373
2016-07-30 11:00:00,1170,210,30,7,2016,11,0,11,-8,47.6292991,-122.254822,12.2574485575037,4.7432990376367,19.7715980773707,40.1531111136951,104.437660048325,-6.42762545022249,18.3383197599984,15.028299039734,0,0,54101.8765430425
2016-07-30 11:15:00,1552,210,30,7,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.2574403489635,4.7435167238946,19.7713639740325,43.3813528230118,102.75645894087,-6.42713293781301,18.3357665454387,15.0278472501379,0,0,54100.2501004964
2016-07-30 11:30:00,1024,210,30,7,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2574321220917,4.74373442736679,19.7711298168166,46.5294658822266,100.973007869389,-6.42663932550097,18.3332127883587,15.0273953894498,0,0,54098.6234020192
2016-07-30 11:45:00,1917,210,30,7,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2574238768876,4.74395214804989,19.7708956057254,49.6007413276559,99.0951470586545,-6.42614461325807,18.3306584887346,15.0269434576755,0,0,54096.9964476317
2016-07-30 12:00:00,1864,210,30,7,2016,12,0,12,-8,47.6292991,-122.254822,12.257415613352,4.74416988591148,19.7706613407926,52.5994555805362,97.1304815546607,-6.42564880112284,18.3281036468834,15.0264914548811,0,0,54095.3692375721
2016-07-30 12:15:00,1260,210,30,7,2016,12,0.25,12.25,-8,47.6292991,-122.254822,12.2574073314845,4.74438764094818,19.7704270220207,55.5307116116887,95.0863403839268,-6.42515188906751,18.3255482627814,15.0260393810726,0,0,54093.7417718612
2016-07-30 12:30:00,1832,210,30,7,2016,12,0.5,12.5,-8,47.6292991,-122.254822,12.2573990312844,4.74460541315681,19.770192649412,58.4003032208414,92.9697540725151,-6.4246538770643,18.3229923364027,15.0255872362552,0,0,54092.1140505187
2016-07-30 12:45:00,1818,210,30,7,2016,12,0.75,12.75,-8,47.6292991,-122.254822,12.2573907127525,4.74482320250474,19.7699582230003,61.2146052579687,90.7874477684831,-6.4241547651525,18.3204358680668,15.0251350204956,0,0,54090.4860737842
2016-07-30 13:00:00,1484,210,30,7,2016,13,0,13,-8,47.6292991,-122.254822,12.2573823758884,4.7450410089888,19.769723742788,63.9804908178537,88.5458473715194,-6.42365455330468,18.317878857748,15.0246827337992,0.0658466030910705,0.300918976126192,54088.8578416772
2016-07-30 13:15:00,1761,210,30,7,2016,13,0.25,13.25,-8,47.6292991,-122.254822,12.2573740206916,4.74525883260567,19.7694892087775,66.7052752646728,86.2510963910671,-6.4231532414934,18.315321305422,15.0242303761718,4.3970871721454,20.0946883767045,54087.2293542184
2016-07-30 13:30:00,1726,210,30,7,2016,13,0.5,13.5,-8,47.6292991,-122.254822,12.2573656471626,4.74547667332285,19.7692546210024,69.3966863012029,83.9090816673044,-6.4226508297584,18.3127632114071,15.0237779476796,15.7873653674593,72.1482597292891,54085.6006116465
2016-07-30 13:45:00,1687,210,30,7,2016,13,0.75,13.75,-8,47.6292991,-122.254822,12.2573572553012,4.74569453113715,19.7690199794653,72.0628590697146,81.5254665417992,-6.42214731807294,18.310204575678,15.0233254483281,31.3480262111329,143.260479784877,54083.9716139812
2016-07-30 14:00:00,1544,210,30,7,2016,14,0,14,-8,47.6292991,-122.254822,12.2573488451068,4.74591240604522,19.7687852841684,74.712355350489,79.1057305267519,-6.42164270640974,18.307645398211,15.0228728781232,49.2328327660833,224.994045741001,54082.3423612436
2016-07-31 10:00:00,895,210,31,7,2016,10,0,10,-8,47.6292991,-122.254822,12.256616629982,4.7633966083882,19.7498366515758,26.5133138051493,110.209830757696,-6.37770979892037,18.1011643001938,14.9864400431876,0,0,53951.1841554754
2016-07-31 10:15:00,907,210,31,7,2016,10,0.25,10.25,-8,47.6292991,-122.254822,12.2566067348311,4.7636158243854,19.7495976452769,30.0782909942208,109.014211696255,-6.37711608986898,18.0985615497128,14.9859818208915,0,0,53949.5345552094
2016-07-31 10:30:00,1126,210,31,7,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.2565968213506,4.76383505640749,19.7493585862938,33.5626778224505,107.684022292434,-6.37652128103729,18.0959582651065,14.9855235298863,0,0,53947.8847075906
2016-07-31 10:45:00,1218,210,31,7,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2565868895401,4.76405430445171,19.7491194746285,36.9640461835889,106.227250272474,-6.375925372407,18.0933544463482,14.9850651701768,0,0,53946.2346126365
2016-07-31 11:00:00,2230,330,31,7,2016,11,0,11,-8,47.6292991,-122.254822,12.2565769393993,4.76427356851523,19.7488803102834,40.2816828707032,104.65203563953,-6.37532836395963,18.0907500934127,14.9846067417682,0,0,53944.5842703655
2016-07-31 11:15:00,1168,210,31,7,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.2565669709293,4.76449284856592,19.7486410932926,43.516419614084,102.966535335132,-6.37473025575703,18.0881452066225,14.9841482447267,0,0,53942.9336810162
2016-07-31 11:30:00,1075,210,31,7,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2565569841297,4.76471214460093,19.7484018236584,46.6704454213925,101.178812915435,-6.37413104778102,18.0855397859524,14.9836896790575,0,0,53941.282844607
2016-07-31 11:45:00,1160,210,31,7,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2565469790002,4.76493145661759,19.7481625013829,49.7471169165204,99.2967532295664,-6.37353074001373,18.0829338313751,14.9832310447653,0,0,53939.631761155
2016-07-31 12:00:00,2288,330,31,7,2016,12,0,12,-8,47.6292991,-122.254822,12.256536955542,4.76515078458359,19.7479231265003,52.7507787043702,97.3280006723929,-6.37292933251756,18.0803273432156,14.9827723419167,0,0,53937.9804309003
2016-07-31 12:15:00,1769,210,31,7,2016,12,0.25,12.25,-8,47.6292991,-122.254822,12.2565269137546,4.76537012849627,19.7476836990129,55.6866021785725,95.2799186988396,-6.37232682527479,18.0777203214467,14.9823135705166,0,0,53936.3288538598
2016-07-31 12:30:00,1909,210,31,7,2016,12,0.5,12.5,-8,47.6292991,-122.254822,12.2565168536378,4.7655894883528,19.7474442189228,58.5604480317377,93.1595678551879,-6.37172321826747,18.0751127660432,14.98185473057,0,0,53934.6770300519
2016-07-31 12:45:00,1844,210,31,7,2016,12,0.75,12.75,-8,47.6292991,-122.254822,12.2565067751927,4.76580886412108,19.7472046862642,61.3787552222798,90.9736995096988,-6.3711185115592,18.0725046773277,14.9813958221431,0,0,53933.0249597153
2016-07-31 13:00:00,1516,210,31,7,2016,13,0,13,-8,47.6292991,-122.254822,12.2564966784189,4.76602825579832,19.7469651010394,64.1484573353048,88.7287626385404,-6.37051270513234,18.0698960552751,14.9809368452411,0.026805871166806,0.122502831232303,53931.372642868
2016-07-31 13:15:00,1775,210,31,7,2016,13,0.25,13.25,-8,47.6292991,-122.254822,12.2564865633162,4.76624766338181,19.7467254632505,66.87692609417,86.4309213536553,-6.3699057989696,18.0672868998584,14.9804777998687,3.77281655232532,17.2417716441267,53929.7200795273
2016-07-31 13:30:00,1735,210,31,7,2016,13,0.5,13.5,-8,47.6292991,-122.254822,12.2564764298856,4.76646708683937,19.7464857729318,69.5719411390398,84.0860812836075,-6.3692977931348,18.064677211402,14.9800186860924,14.7579491875696,67.443827787193,53928.0672699327
2016-07-31 13:45:00,1690,210,31,7,2016,13,0.75,13.75,-8,47.6292991,-122.254822,12.2564662781268,4.76668652616825,19.7462460300854,72.241684966875,81.6999233800362,-6.36868868761074,18.0620669898798,14.9795595039172,30.1236462181312,137.66506321686,53926.4142141019
2016-07-31 14:00:00,1551,210,31,7,2016,14,0,14,-8,47.6292991,-122.254822,12.2564561080397,4.76690598136576,19.7460062347136,74.894762011887,79.2779441911615,-6.3680784823806,18.0594562352654,14.9791002533478,47.9149993379395,218.971546974384,53924.7609120522
2016-08-01 10:00:00,1447,210,1,8,2016,10,0,10,-8,47.6292991,-122.254822,12.2555831379871,4.78451267827471,19.7266535976995,26.6134706879001,110.444448357336,-6.31570027922569,17.8488770659186,14.9421409194248,0,0,53791.7073099292
2016-08-01 10:15:00,1267,210,1,8,2016,10,0.25,10.25,-8,47.6292991,-122.254822,12.2555714841246,4.78473337686459,19.7264095913846,30.1878983379,109.244795987385,-6.31500104747572,17.8462234417696,14.94167621452,0,0,53790.034372272
2016-08-01 10:30:00,1479,210,1,8,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.255559811957,4.78495409029241,19.7261655336216,33.6809593574917,107.910375194933,-6.31430071742114,17.8435692922177,14.9412114433292,0,0,53788.3611959852
2016-08-01 10:45:00,2015,330,1,8,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2555481214842,4.78517481855594,19.7259214244125,37.0902482001392,106.449238973228,-6.3135992890537,17.8409146172353,14.9407466058566,0,0,53786.6877810837
2016-08-01 11:00:00,1758,210,1,8,2016,11,0,11,-8,47.6292991,-122.254822,12.2555364127061,4.78539556165289,19.7256772637593,40.4150920318439,104.869588745392,-6.31289676236459,17.8382594167954,14.9402817021064,0,0,53785.014127583
2016-08-01 11:15:00,1780,210,1,8,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.255524685624,4.78561631955143,19.7254330516966,43.6563763165884,103.179637975591,-6.3121931374395,17.8356036912264,14.9398167321451,0,0,53783.3402357225
2016-08-01 11:30:00,1802,210,1,8,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2555129402378,4.78583709224927,19.7251887882264,46.8163529666488,101.38750127467,-6.31148841427015,17.8329474405015,14.9393516959771,0,0,53781.6661055177
2016-08-01 11:45:00,1820,210,1,8,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2555011765475,4.78605787974426,19.7249444733507,49.8984469951203,99.5011089136301,-6.31078259284802,17.8302906645922,14.9388865936064,0,0,53779.9917369831
2016-08-01 12:00:00,1826,210,1,8,2016,12,0,12,-8,47.6292991,-122.254822,12.2554893945543,4.78627868200447,19.7247001071042,52.907073819694,97.5281452311892,-6.3100756732599,17.8276333638284,14.9384214250997,0,0,53778.317130359
2016-08-01 12:15:00,1838,210,1,8,2016,12,0.25,12.25,-8,47.6292991,-122.254822,12.2554775942583,4.78649949902777,19.7244556894888,55.8474756618857,95.4760085370856,-6.30936765549759,17.8249755381817,14.9379561904611,0,0,53776.6422856598
2016-08-01 12:30:00,1831,210,1,8,2016,12,0.5,12.5,-8,47.6292991,-122.254822,12.2554657756592,4.78672033081187,19.7242112205066,58.7255822619967,93.3517896899443,-6.30865853955309,17.8223171876251,14.9374908896947,0,0,53774.9672029009
2016-08-01 12:45:00,1819,210,1,8,2016,12,0.75,12.75,-8,47.6292991,-122.254822,12.2554539387586,4.78694117732497,19.7239667001921,61.5478985841168,91.1622664686892,-6.30794832551345,17.8196583124874,14.9370255228672,0,0,53773.2918823218
2016-08-01 13:00:00,1401,210,1,8,2016,13,0,13,-8,47.6292991,-122.254822,12.2554420835562,4.78716203856484,19.7237221285475,64.3214203490251,88.913911044567,-6.30723701337116,17.8169989127415,14.9365600899827,0.00813198104287771,0.0371631533659511,53771.6163239377
2016-08-01 13:15:00,1769,210,1,8,2016,13,0.25,13.25,-8,47.6292991,-122.254822,12.255430210052,4.78738291452931,19.7234775055746,67.0535770462924,86.6129082051505,-6.30652460311848,17.8143389883595,14.9360945910453,3.1868437711785,14.5638760342857,53769.9405277632
2016-08-01 13:30:00,1734,210,1,8,2016,13,0.5,13.5,-8,47.6292991,-122.254822,12.2554183182474,4.78760380518652,19.7232328313082,69.7522014395196,84.2651824179043,-6.30581109484321,17.8116785396707,14.9356290261217,13.7391064728501,62.7877165809249,53768.2644940382
2016-08-01 13:45:00,1700,210,1,8,2016,13,0.75,13.75,-8,47.6292991,-122.254822,12.2554064081423,4.78782471053434,19.7229881057503,72.4255243632787,81.8764322918587,-6.30509648853807,17.8090175666473,14.9351633952159,28.8961244064177,132.055288537329,53766.5882227773
2016-08-01 14:00:00,1485,210,1,8,2016,14,0,14,-8,47.6292991,-122.254822,12.2553944797366,4.78804563057055,19.7227433289026,75.0821937013967,79.4521714716323,-6.30438078419553,17.8063560692618,14.9346976983321,46.5875536058295,212.905119978641,53764.9117139955
2016-08-02 10:00:00,413,210,2,8,2016,10,0,10,-8,47.6292991,-122.254822,12.2543809558343,4.80576573237151,19.702996179297,26.7180658669445,110.682820179398,-6.24356935005645,17.5917458452935,14.8972304469255,0,0,53630.0296089319
2016-08-02 10:15:00,781,210,2,8,2016,10,0.25,10.25,-8,47.6292991,-122.254822,12.2543675467087,4.80598780177129,19.7027472916461,30.3020776111856,109.478962984392,-6.242764802522,17.5890421884565,14.8967594898748,0,0,53628.3341635494
2016-08-02 10:30:00,696,210,2,8,2016,10,0.5,10.5,-8,47.6292991,-122.254822,12.2543541193256,4.80620988486764,19.7024983537836,33.8039210217149,108.140142232556,-6.24195915953801,17.5863380150185,14.896288468916,0,0,53626.6384880975
2016-08-02 10:45:00,1142,210,2,8,2016,10,0.75,10.75,-8,47.6292991,-122.254822,12.2543406736851,4.80643198165883,19.7022493657113,37.2212155132816,106.674478006796,-6.24115242110536,17.583633324951,14.8958173840525,0,0,53624.942582589
2016-08-02 11:00:00,919,210,2,8,2016,11,0,11,-8,47.6292991,-122.254822,12.2543272097871,4.80665409214315,19.702000327431,40.5533313928717,105.090234698459,-6.24034458722516,17.5809281182251,14.8953462352879,0,0,53623.2464470364
2016-08-02 11:15:00,1260,210,2,8,2016,11,0.25,11.25,-8,47.6292991,-122.254822,12.2543137276334,4.80687621628909,19.7017512389778,43.8012107987605,103.395683565702,-6.23953565800658,17.5782223951748,14.8948750226887,0,0,53621.5500816794
2016-08-02 11:30:00,962,210,2,8,2016,11,0.5,11.5,-8,47.6292991,-122.254822,12.2543002272242,4.80709835409495,19.7015021003534,46.9671715023275,101.598991282713,-6.23872563345102,17.5755161557712,14.8944037462585,0,0,53619.8534865305
2016-08-02 11:45:00,2395,330,2,8,2016,11,0.75,11.75,-8,47.6292991,-122.254822,12.2542867085593,4.80732050555908,19.7012529115596,50.054709754497,99.7081343140255,-6.23791451355934,17.5728093999849,14.8939324060005,0,0,53618.1566616017
